10.2725 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
10.2740 	INFO 	Loaded monitor calibration from ['2024_04_12 16:30']
11.5902 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023388B7F790>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023388B7F730>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023388B7F580>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000023388F13B50>, multiSample=False, name='window1', numSamples=2, pos=[448.0, 156.0], screen=0, size=array([1024,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.5904 	EXP 	window1: mouseVisible = True
11.5904 	EXP 	window1: backgroundImage = ''
11.5904 	EXP 	window1: backgroundFit = 'none'
11.5907 	EXP 	window1: mouseVisible = True
11.5910 	EXP 	window1: mouseVisible = True
11.5936 	EXP 	window1: mouseVisible = True
11.5945 	EXP 	window1: mouseVisible = True
11.6146 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6179 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6211 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6251 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6287 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6317 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6350 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6409 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6466 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6530 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6561 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6645 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6687 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6712 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6739 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6778 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6805 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.6810 	DEBUG 	Uploading Texture Font fontname to graphics card
11.7000 	DEBUG 	Upload of Texture Font fontname complete
11.7021 	EXP 	window1: mouseVisible = True
11.7023 	EXP 	window1: mouseVisible = True
11.7033 	EXP 	window1: mouseVisible = True
11.7042 	EXP 	window1: mouseVisible = True
11.7229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7269 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7311 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.7316 	DEBUG 	Uploading Texture Font fontname to graphics card
11.7486 	DEBUG 	Upload of Texture Font fontname complete
11.7516 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.7516 	EXP 	window1: recordFrameIntervals = False
11.9171 	EXP 	window1: recordFrameIntervals = True
12.1004 	EXP 	Screen (0) actual frame rate measured at 60.11Hz
12.1005 	EXP 	window1: recordFrameIntervals = False
12.1006 	EXP 	window1: mouseVisible = False
12.1013 	EXP 	window1: mouseVisible = True
12.1016 	EXP 	window1: mouseVisible = True
12.1029 	EXP 	window1: mouseVisible = True
12.1038 	EXP 	window1: mouseVisible = True
12.1225 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1252 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1287 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1348 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1387 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1427 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1454 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1492 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1531 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.1573 	DEBUG 	Uploading Texture Font fontname to graphics card
12.1737 	DEBUG 	Upload of Texture Font fontname complete
12.1762 	EXP 	window1: mouseVisible = True
12.1764 	EXP 	window1: mouseVisible = True
12.1775 	EXP 	window1: mouseVisible = True
12.1784 	EXP 	window1: mouseVisible = True
12.2416 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
15.9830 	INFO 	keyboard.Keyboard is using iohub backend.
15.9830 	EXP 	ArchivoPrueba: status = STARTED
15.9834 	EXP 	window1: mouseVisible = True
16.0778 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='bienvenido', units='height', win=Window(...), wrapWidth=1)
16.0779 	EXP 	window1: mouseVisible = True
16.0781 	EXP 	window1: mouseVisible = True
